job_id,asset_id,crew_id,start_time,end_time,job_type,shift_type,planned_deenergize,checklist_passed,supervisor_confirmed,crew_avg_experience_years,recent_hours_worked_48h,asset_voltage_level,asset_age_years,maintenance_last_days,region_hotspot_score,incidents_area_30d,weather_precip_1h,lightning_nearby_1h,V_rms_mean_5m,V_rms_std_5m,V_slope_5m,frequency_dev_std_5m,V_drop_count_15m,I_rms_mean_5m,I_inrush_count_1h,thd_percent_1h,arc_event_count_1h,ground_fault_flag_24h,transformer_temp_max_24h,leakage_current_max_24h,sensor_comm_loss_flag,incident_flag,severity,near_miss_flag
J3579,A258,C28,2025-06-11 12:41:00,2025-06-11 13:24:00,inspection,day,1,1,1,4.3,0.4,22,4,119,0.147,0,1.1,0,22362,3,-1.038,0.0143,1,50.0,0,3.87,0,0,58.9,0.54,0,0,none,0
J3580,A220,C59,2025-03-30 18:34:00,2025-03-30 20:27:00,maintenance,day,1,0,1,7.8,10.4,11,5,144,0.156,0,0.0,0,11142,46,0.07,0.027,1,25.1,0,3.24,0,0,63.7,0.5,0,0,none,0
J3581,A228,C40,2025-01-24 16:04:00,2025-01-24 17:38:00,inspection,day,1,1,0,0.5,6.7,33,7,106,0.083,1,0.0,0,33117,158,0.238,0.0197,0,31.7,1,0.97,1,0,59.7,0.2,0,0,none,1
J3582,A274,C107,2025-06-24 14:59:00,2025-06-24 16:23:00,inspection,day,1,1,1,5.6,14.5,33,10,132,0.389,0,0.0,0,32847,172,0.444,0.0206,1,33.1,0,3.41,0,0,51.6,1.86,0,0,none,0
J3583,A235,C86,2025-03-18 20:01:00,2025-03-18 21:40:00,maintenance,night,1,0,1,9.8,24.3,11,5,335,0.146,1,0.0,0,10871,84,-0.474,0.0086,0,11.1,0,3.27,0,0,62.4,0.8,0,0,none,0
J3584,A205,C23,2025-03-14 23:51:00,2025-03-15 01:13:00,inspection,night,1,0,0,5.8,3.1,11,3,364,0.269,0,0.0,0,10937,6,0.327,0.025,0,73.5,0,1.51,0,0,57.3,1.06,0,0,none,0
J3585,A138,C45,2025-10-26 09:07:00,2025-10-26 10:01:00,maintenance,day,1,1,1,4.9,18.7,22,30,44,0.261,0,0.0,0,22019,200,0.35,0.0005,0,43.5,0,1.8,0,0,61.9,0.63,0,0,none,0
J3586,A151,C97,2025-04-07 00:59:00,2025-04-07 02:29:00,repair,night,0,1,1,0.5,0.1,33,11,42,0.608,0,0.0,0,33090,91,-0.759,0.0382,0,46.5,0,2.67,0,0,66.8,1.34,0,0,none,0
J3587,A204,C155,2025-04-24 04:22:00,2025-04-24 06:20:00,inspection,night,1,1,0,9.6,23.2,11,9,165,0.201,0,0.81,0,10910,21,0.704,0.0222,0,45.3,1,2.63,0,0,63.5,1.12,0,0,none,0
J3588,A217,C46,2025-07-27 01:45:00,2025-07-27 04:14:00,repair,night,0,0,0,3.9,21.1,11,3,153,0.166,1,0.02,0,10941,161,-0.123,0.0115,0,60.4,1,1.92,0,0,58.1,0.37,0,0,none,0
J3589,A180,C193,2025-09-01 19:04:00,2025-09-01 22:05:00,emergency,day,0,1,0,4.4,6.4,33,22,310,0.087,0,0.51,0,33200,132,0.327,0.0207,0,27.9,0,3.36,0,0,67.9,0.26,0,0,none,0
J3590,A146,C209,2025-08-16 15:45:00,2025-08-16 16:03:00,inspection,day,0,1,1,8.8,25.1,66,56,50,0.235,1,0.0,0,66209,115,0.175,0.028,0,72.0,0,4.57,0,0,67.5,1.37,0,0,none,0
J3591,A120,C134,2025-06-12 18:26:00,2025-06-12 19:44:00,inspection,day,1,1,1,7.3,7.3,33,5,417,0.122,0,0.0,0,33376,178,-0.831,0.0338,1,66.3,0,3.28,0,0,55.4,0.65,0,0,none,0
J3592,A185,C171,2025-08-27 16:35:00,2025-08-27 18:37:00,maintenance,day,1,1,0,5.0,11.9,22,32,162,0.099,0,0.0,0,22135,78,0.038,0.0213,2,43.8,1,0.1,0,0,52.1,0.28,0,0,none,0
J3593,A145,C90,2025-05-17 11:53:00,2025-05-17 14:06:00,emergency,day,0,1,0,7.8,16.9,11,1,457,0.142,0,0.0,0,11032,33,-0.828,0.0349,1,24.3,2,0.38,0,0,52.7,1.25,0,0,none,0
J3594,A262,C24,2025-06-30 18:57:00,2025-06-30 19:55:00,maintenance,day,1,1,1,10.5,8.9,22,10,42,0.08,0,0.0,0,22255,178,-0.109,0.0132,0,18.8,0,2.61,0,0,59.7,1.06,0,0,none,0
J3595,A101,C125,2025-03-30 13:56:00,2025-03-30 15:39:00,repair,day,0,1,1,0.5,18.1,22,2,125,0.144,0,0.0,0,22078,31,-0.455,0.0143,0,64.7,0,4.42,0,0,64.1,0.44,0,0,none,0
J3596,A170,C63,2025-05-16 14:06:00,2025-05-16 14:32:00,emergency,day,0,1,1,12.6,20.1,11,11,9,0.12,0,0.75,0,10803,188,0.466,0.0018,0,66.9,0,1.32,0,0,62.6,2.67,0,0,none,0
J3597,A294,C208,2025-01-19 04:00:00,2025-01-19 06:14:00,maintenance,night,1,1,0,6.3,0.3,66,2,33,0.16,0,0.0,0,66004,75,1.297,0.0221,0,43.4,0,2.6,0,0,64.8,0.54,0,0,none,0
J3598,A143,C157,2025-06-21 00:02:00,2025-06-21 01:58:00,maintenance,night,0,1,1,5.3,25.1,33,11,242,0.057,0,0.0,0,32790,104,-0.277,0.0012,0,40.7,0,1.02,0,0,58.9,1.93,0,0,none,0
J3599,A295,C50,2025-01-13 05:53:00,2025-01-13 06:52:00,maintenance,night,1,1,1,0.7,21.8,11,1,99,0.21,0,0.0,0,10830,33,-0.253,0.0217,0,28.4,0,3.29,0,0,58.6,1.39,0,0,none,0
J3600,A225,C205,2025-07-13 20:38:00,2025-07-13 21:46:00,repair,night,0,1,0,5.9,4.6,22,16,19,0.153,0,0.0,0,22001,59,-0.012,0.0146,0,27.8,1,3.82,0,0,60.0,0.01,0,0,none,0
J3601,A299,C32,2025-08-26 23:16:00,2025-08-27 02:21:00,maintenance,night,1,1,1,6.8,26.0,22,2,230,0.186,1,0.0,0,22166,59,0.021,0.0265,0,36.0,0,2.85,0,0,61.2,0.16,0,0,none,0
J3602,A133,C167,2025-02-04 02:24:00,2025-02-04 04:16:00,maintenance,night,1,1,1,3.3,14.1,11,12,22,0.145,0,0.0,0,11200,303,-0.698,0.04,3,49.2,0,2.5,0,0,55.1,0.79,0,0,none,0
J3603,A211,C172,2025-08-24 16:15:00,2025-08-24 17:18:00,maintenance,day,1,1,1,9.9,13.0,66,1,38,0.419,0,0.0,0,65733,101,-0.163,0.009,1,60.6,1,2.62,0,0,72.0,0.59,0,0,none,0
J3604,A209,C113,2025-02-17 11:48:00,2025-02-17 13:55:00,maintenance,day,1,1,1,8.7,4.0,11,2,113,0.122,2,0.0,0,11400,104,-0.026,0.0059,0,65.0,0,0.46,0,0,67.1,1.51,0,1,minor,0
J3605,A209,C132,2025-01-12 02:54:00,2025-01-12 04:38:00,repair,night,0,0,1,5.8,19.5,33,4,342,0.42,0,0.0,0,32690,92,-0.553,0.0202,0,32.7,0,5.03,0,0,69.1,2.39,0,0,none,0
J3606,A198,C11,2025-03-06 06:58:00,2025-03-06 08:47:00,emergency,day,0,1,1,9.7,22.7,11,21,146,0.106,0,0.0,0,11110,92,1.173,0.0183,0,27.8,0,0.7,0,0,70.2,0.99,0,0,none,0
J3607,A109,C146,2025-04-25 11:07:00,2025-04-25 13:01:00,emergency,day,0,1,0,6.1,10.5,33,3,9,0.06,0,0.0,0,32676,134,0.716,0.0236,1,31.9,1,0.23,0,0,38.0,0.44,0,0,none,0
J3608,A151,C197,2025-01-29 01:10:00,2025-01-29 02:01:00,maintenance,night,1,1,1,7.5,12.9,33,15,549,0.212,0,0.57,0,32808,223,0.69,0.0021,0,48.0,0,2.33,0,0,57.3,0.36,0,0,none,0
J3609,A195,C13,2025-07-18 12:15:00,2025-07-18 13:24:00,maintenance,day,1,1,1,6.8,4.5,132,16,119,0.282,0,0.0,0,132236,162,0.423,0.0373,2,63.3,0,2.94,0,0,67.1,0.47,0,0,none,0
J3610,A182,C203,2025-03-05 15:38:00,2025-03-05 17:32:00,emergency,day,0,1,1,5.6,17.2,11,13,170,0.09,0,0.0,0,11117,38,0.031,0.0023,1,63.0,0,2.3,0,0,64.2,1.3,0,0,none,0
J3611,A235,C58,2025-02-10 06:33:00,2025-02-10 09:05:00,maintenance,day,1,1,1,5.0,18.3,11,7,48,0.095,0,0.0,0,10977,49,-0.112,0.0376,0,48.5,1,0.03,0,0,48.7,0.83,0,0,none,0
J3612,A104,C183,2025-05-23 21:28:00,2025-05-23 23:07:00,emergency,night,0,1,1,3.5,5.8,132,10,316,0.047,0,0.0,0,132074,67,0.622,0.0071,0,90.5,1,2.45,0,0,68.8,0.5,0,0,none,0
J3613,A101,C170,2025-04-20 22:05:00,2025-04-21 00:09:00,emergency,night,0,1,1,6.3,23.8,132,7,392,0.248,0,0.0,0,131805,160,-0.755,0.0196,0,89.9,1,0.91,0,0,67.8,1.35,0,0,none,0
J3614,A287,C73,2025-06-21 10:20:00,2025-06-21 11:12:00,repair,day,0,1,1,11.4,5.1,22,2,161,0.359,0,0.0,0,22310,8,-0.375,0.0452,0,34.9,1,0.66,0,0,59.8,2.13,0,0,none,0
J3615,A157,C187,2025-07-07 04:45:00,2025-07-07 06:30:00,emergency,night,0,1,1,11.9,7.8,22,11,47,0.043,0,0.0,0,21690,20,-0.238,0.0035,2,13.4,0,0.95,0,0,58.0,0.17,0,0,none,0
J3616,A188,C89,2025-06-01 09:28:00,2025-06-01 11:04:00,maintenance,day,1,1,1,11.3,19.2,22,20,223,0.37,0,0.0,0,22304,53,0.293,0.0344,1,32.6,1,1.12,0,0,57.4,0.4,0,0,none,0
J3617,A133,C36,2025-01-13 07:27:00,2025-01-13 08:35:00,inspection,day,1,1,0,2.0,8.8,11,17,2,0.046,0,0.0,0,10670,74,-0.852,0.0116,0,37.2,0,1.68,0,0,62.7,0.2,0,0,none,0
J3618,A198,C138,2025-09-18 02:42:00,2025-09-18 04:44:00,inspection,night,0,1,1,1.9,4.5,33,2,174,0.12,0,0.22,0,32968,89,-0.777,0.0309,0,34.7,0,2.44,0,0,64.8,0.23,0,0,none,0
J3619,A250,C88,2025-01-04 00:38:00,2025-01-04 02:32:00,maintenance,night,1,1,1,8.1,3.6,11,4,119,0.533,0,0.0,0,11001,44,-0.331,0.0133,0,29.9,2,2.87,0,0,67.3,0.49,0,0,none,0
J3620,A142,C26,2025-08-16 06:12:00,2025-08-16 07:51:00,maintenance,day,1,1,1,7.0,13.3,11,2,21,0.448,1,0.0,0,10722,13,0.012,0.0097,0,45.2,0,1.85,0,0,56.0,0.36,1,0,none,0
J3621,A111,C86,2025-06-28 22:41:00,2025-06-28 23:55:00,maintenance,night,1,1,0,6.1,16.1,11,30,137,0.195,0,0.0,0,11096,149,0.742,0.0161,1,27.5,0,0.3,0,0,59.5,0.47,0,0,none,0
J3622,A174,C126,2025-03-07 06:58:00,2025-03-07 08:08:00,maintenance,day,1,1,1,7.0,5.9,33,2,61,0.07,0,1.39,0,33215,163,0.148,0.0156,0,46.6,1,0.95,0,0,54.9,0.75,0,0,none,0
J3623,A286,C143,2025-09-26 11:21:00,2025-09-26 12:24:00,maintenance,day,1,1,1,6.9,10.1,11,1,68,0.157,0,0.0,0,11126,178,-0.462,0.0064,0,49.3,0,2.44,0,0,68.4,0.97,0,0,none,0
J3624,A252,C144,2025-10-23 08:53:00,2025-10-23 09:59:00,emergency,day,0,1,1,9.6,3.2,11,7,37,0.424,0,0.0,0,10714,100,-0.425,0.0169,1,48.8,1,1.26,0,0,63.3,1.05,0,0,none,0
J3625,A186,C121,2025-07-24 04:54:00,2025-07-24 06:09:00,emergency,night,0,1,0,2.3,14.7,22,11,183,0.256,1,0.0,0,21934,28,0.045,0.0186,1,38.4,0,1.39,0,0,64.5,0.45,0,0,none,0
J3626,A275,C44,2025-03-30 02:48:00,2025-03-30 05:03:00,emergency,night,0,1,1,7.7,3.4,33,10,244,0.029,0,0.0,0,33016,32,0.571,0.0195,1,65.8,0,1.74,0,0,55.7,0.17,0,0,none,0
J3627,A187,C135,2025-06-09 02:24:00,2025-06-09 04:05:00,repair,night,0,1,1,7.3,4.5,11,25,817,0.077,1,0.0,0,11451,219,0.22,0.0239,0,10.7,0,3.51,0,0,59.8,0.87,0,0,none,0
J3628,A191,C202,2025-08-09 18:18:00,2025-08-09 19:40:00,maintenance,day,1,1,1,5.0,21.2,33,14,261,0.1,0,0.09,0,32825,161,-0.632,0.0246,0,5.9,0,3.89,0,0,59.5,0.28,0,0,none,0
J3629,A148,C52,2025-05-15 09:10:00,2025-05-15 11:14:00,maintenance,day,1,0,1,14.4,0.8,66,1,397,0.282,1,0.0,0,66233,14,0.904,0.0049,0,40.5,1,0.31,0,0,58.7,0.14,1,0,none,0
J3630,A203,C14,2025-03-18 06:47:00,2025-03-18 07:29:00,emergency,day,0,1,0,3.1,13.8,22,7,900,0.066,1,0.0,0,22061,127,0.316,0.0416,1,21.9,2,4.27,0,0,47.7,0.39,0,0,none,0
J3631,A158,C67,2025-10-21 11:07:00,2025-10-21 13:14:00,inspection,day,1,1,1,12.0,29.4,22,1,61,0.114,0,0.0,0,22093,57,0.578,0.0143,0,38.1,0,1.67,1,0,58.5,0.66,0,0,none,1
J3632,A286,C43,2025-07-28 18:11:00,2025-07-28 19:47:00,repair,day,0,1,0,0.9,4.8,66,8,132,0.396,0,0.0,0,65499,22,0.299,0.0358,0,113.0,0,1.53,0,0,60.0,1.52,1,0,none,0
J3633,A154,C197,2025-10-13 07:21:00,2025-10-13 09:10:00,maintenance,day,1,1,1,5.3,25.6,22,3,58,0.16,0,0.0,0,22032,156,0.905,0.0333,0,67.8,2,2.11,0,0,71.1,0.89,0,0,none,0
J3634,A105,C160,2025-07-25 13:57:00,2025-07-25 14:58:00,emergency,day,0,1,1,7.7,14.9,33,2,48,0.327,0,0.0,0,32946,68,-0.275,0.0151,0,72.1,0,1.52,0,0,69.0,0.72,0,0,none,0
J3635,A229,C53,2025-02-23 00:09:00,2025-02-23 01:43:00,maintenance,night,1,1,1,9.6,3.0,132,3,206,0.145,0,0.0,0,131937,20,-0.144,0.0194,2,68.5,0,0.23,0,0,74.5,0.56,0,0,none,0
J3636,A131,C103,2025-01-22 12:47:00,2025-01-22 14:50:00,repair,day,0,1,1,2.8,7.2,66,1,599,0.102,0,0.0,0,66101,105,-0.576,0.0022,1,84.5,1,0.53,0,0,46.1,0.79,0,0,none,0
J3637,A282,C176,2025-04-29 11:24:00,2025-04-29 13:04:00,inspection,day,1,1,0,4.7,4.2,66,15,147,0.439,0,0.0,0,66074,47,0.805,0.0077,0,81.4,0,3.76,0,0,64.6,0.14,0,0,none,0
J3638,A109,C106,2025-08-08 17:17:00,2025-08-08 18:24:00,maintenance,day,1,1,0,2.8,19.3,132,2,23,0.067,0,0.0,0,132374,65,0.65,0.0184,2,94.4,0,1.76,1,0,54.5,1.0,0,0,none,1
J3639,A263,C75,2025-01-09 13:23:00,2025-01-09 14:10:00,repair,day,0,1,1,9.3,19.9,132,1,14,0.067,0,0.0,0,131698,157,-0.099,0.0127,0,77.2,0,2.4,0,0,63.0,0.88,0,0,none,0
J3640,A297,C146,2025-09-17 08:39:00,2025-09-17 11:10:00,inspection,day,1,1,1,8.4,4.6,66,1,53,0.056,0,0.0,0,66101,112,0.474,0.0086,0,39.9,0,1.18,0,0,56.5,1.47,0,0,none,0
J3641,A259,C22,2025-03-20 00:36:00,2025-03-20 01:52:00,emergency,night,0,1,1,6.6,0.8,33,7,844,0.198,0,0.0,0,33171,145,0.081,0.0198,0,23.0,1,0.19,0,0,59.5,1.12,0,0,none,0
J3642,A252,C22,2025-03-19 01:04:00,2025-03-19 02:48:00,repair,night,0,0,1,5.8,11.9,33,2,34,0.03,0,0.0,0,33273,37,-0.095,0.0003,0,56.5,0,1.65,0,0,53.3,0.27,0,0,none,0
J3643,A269,C37,2025-05-22 23:31:00,2025-05-23 01:40:00,repair,night,0,1,1,8.1,12.6,22,57,627,0.136,0,0.0,0,22041,217,0.665,0.0187,0,76.1,1,0.83,0,0,62.9,0.04,0,0,none,0
J3644,A267,C15,2025-10-10 22:26:00,2025-10-10 23:28:00,repair,night,0,1,1,9.5,6.2,22,8,377,0.258,0,0.0,0,21899,43,0.349,0.0168,0,41.7,0,1.4,0,0,63.9,0.49,0,0,none,0
J3645,A112,C186,2025-07-13 11:20:00,2025-07-13 12:38:00,repair,day,0,1,1,2.7,1.6,11,3,134,0.341,0,0.41,0,10799,83,-0.245,0.0404,0,0.1,0,0.9,0,0,64.4,0.36,0,0,none,0
J3646,A129,C116,2025-01-22 18:47:00,2025-01-22 20:05:00,maintenance,day,1,1,1,13.0,21.2,132,15,574,0.04,1,0.0,0,132139,52,0.071,0.0239,1,78.6,0,1.82,0,0,61.3,0.1,0,0,none,0
J3647,A213,C107,2025-02-07 22:24:00,2025-02-07 23:30:00,inspection,night,1,1,1,0.5,8.1,11,4,120,0.226,0,0.0,0,10859,58,0.482,0.013,0,39.8,0,2.09,0,0,57.5,0.07,0,0,none,0
J3648,A131,C150,2025-10-08 02:02:00,2025-10-08 03:50:00,maintenance,night,1,1,1,4.1,7.8,66,22,95,0.12,0,2.02,0,66187,28,-0.053,0.0028,0,81.8,1,0.95,1,0,57.5,0.69,0,0,none,1
J3649,A164,C131,2025-06-12 21:25:00,2025-06-12 23:05:00,inspection,night,0,1,1,4.4,3.8,33,6,81,0.158,0,0.0,0,32983,86,0.201,0.0131,0,48.0,1,3.43,0,0,57.1,0.72,0,0,none,0
J3650,A279,C49,2025-02-17 05:28:00,2025-02-17 06:31:00,repair,night,0,1,1,4.6,0.8,33,15,125,0.177,1,0.0,0,33051,80,0.063,0.024,0,15.1,1,0.71,0,0,63.2,0.15,0,0,none,0
J3651,A152,C187,2025-09-27 11:50:00,2025-09-27 12:51:00,emergency,day,0,1,0,1.8,8.0,33,2,304,0.106,0,0.0,0,32975,170,-0.197,0.0217,0,55.3,0,0.69,0,0,61.9,0.01,0,0,none,0
J3652,A275,C171,2025-09-20 04:19:00,2025-09-20 06:36:00,inspection,night,1,1,1,3.8,10.7,11,9,136,0.456,1,0.0,0,11012,26,0.064,0.0414,0,65.0,0,0.25,0,0,59.9,0.06,0,0,none,0
J3653,A102,C87,2025-03-22 21:32:00,2025-03-22 22:43:00,emergency,night,0,1,1,5.9,14.8,22,2,57,0.107,1,0.0,0,21853,86,0.105,0.0166,2,51.6,0,1.47,0,0,55.4,0.76,0,1,major,0
J3654,A207,C179,2025-02-20 04:00:00,2025-02-20 05:13:00,emergency,night,0,1,1,3.4,14.8,11,7,384,0.399,0,0.0,1,10863,0,0.522,0.0161,0,13.7,3,2.74,0,0,50.6,0.32,0,0,none,0
J3655,A125,C179,2025-08-15 16:59:00,2025-08-15 18:50:00,maintenance,day,1,1,1,8.2,15.8,22,10,608,0.049,0,0.0,0,22035,108,-0.439,0.0063,0,3.5,0,0.94,0,0,53.2,1.09,0,0,none,0
J3656,A233,C79,2025-05-21 00:59:00,2025-05-21 02:51:00,emergency,night,0,1,1,1.2,26.0,22,13,343,0.451,0,0.0,0,22023,45,0.139,0.036,2,53.6,2,0.97,0,0,57.5,1.31,0,0,none,0
J3657,A259,C165,2025-07-09 12:20:00,2025-07-09 13:33:00,repair,day,0,1,1,1.4,5.9,132,8,94,0.198,0,0.0,0,132110,151,0.335,0.0033,0,50.2,0,0.58,0,0,66.5,0.51,0,0,none,0
J3658,A279,C45,2025-07-27 07:22:00,2025-07-27 08:39:00,emergency,day,0,1,1,6.0,15.7,11,25,169,0.291,0,0.0,0,11244,1,-0.643,0.0124,0,29.0,1,2.91,0,0,61.9,1.2,0,0,none,0
J3659,A207,C36,2025-04-04 23:27:00,2025-04-05 00:34:00,inspection,night,1,1,0,6.2,12.6,22,39,21,0.107,0,0.07,0,21905,77,-0.134,0.0297,0,60.0,0,3.3,0,0,68.5,0.43,0,0,none,0
J3660,A230,C194,2025-10-11 03:00:00,2025-10-11 03:59:00,repair,night,0,1,0,0.5,11.3,132,11,339,0.076,0,0.35,0,131844,104,0.274,0.0155,0,91.9,0,0.62,0,0,56.0,0.58,0,0,none,0
J3661,A258,C40,2025-03-29 07:03:00,2025-03-29 08:55:00,inspection,day,1,1,1,5.7,5.4,22,6,125,0.046,0,0.0,0,22082,119,0.124,0.0088,0,45.0,0,4.29,0,0,59.2,0.16,0,0,none,0
J3662,A172,C39,2025-08-10 07:33:00,2025-08-10 09:22:00,maintenance,day,1,1,1,4.8,11.3,11,1,362,0.247,0,0.0,0,11216,122,-0.439,0.0018,0,74.7,0,0.45,0,0,51.6,0.59,0,0,none,0
J3663,A127,C137,2025-04-25 23:35:00,2025-04-26 03:09:00,inspection,night,1,1,1,3.9,27.0,11,13,467,0.107,0,0.0,0,10697,81,-0.083,0.015,0,11.1,0,1.84,0,0,61.9,0.19,0,0,none,0
J3664,A150,C165,2025-08-22 06:58:00,2025-08-22 08:41:00,repair,day,0,1,0,4.8,10.1,33,35,310,0.524,1,0.0,0,32812,28,-0.063,0.0327,0,66.0,1,1.11,0,0,59.5,1.32,0,0,none,0
J3665,A151,C209,2025-08-02 08:57:00,2025-08-02 09:49:00,repair,day,0,1,1,6.6,19.7,33,37,391,0.296,0,0.0,0,33035,11,-0.108,0.0267,1,16.0,1,3.57,0,0,56.1,0.11,0,0,none,0
J3666,A167,C143,2025-02-21 10:29:00,2025-02-21 11:49:00,inspection,day,1,1,1,4.7,5.2,11,5,231,0.164,0,0.0,0,11031,94,-0.355,0.0202,0,31.4,0,0.55,0,0,55.2,0.98,0,0,none,0
J3667,A151,C101,2025-06-09 03:49:00,2025-06-09 05:12:00,maintenance,night,0,1,1,11.2,10.8,11,4,178,0.099,0,0.0,0,10603,179,-0.453,0.0243,0,63.6,0,3.09,0,0,61.1,0.25,0,0,none,0
J3668,A280,C114,2025-10-04 17:05:00,2025-10-04 19:40:00,repair,day,0,1,1,10.4,0.5,22,29,61,0.103,0,0.68,0,22135,224,-0.947,0.0259,0,15.8,0,2.01,0,0,62.5,1.69,0,0,none,0
J3669,A175,C51,2025-06-24 08:11:00,2025-06-24 09:10:00,inspection,day,1,1,0,0.5,16.5,11,1,63,0.106,0,0.0,0,10614,34,0.224,0.0327,0,0.1,0,6.12,0,0,60.5,0.08,0,0,none,0
J3670,A110,C150,2025-10-14 09:37:00,2025-10-14 11:13:00,maintenance,day,1,1,1,8.7,4.1,11,18,153,0.252,0,0.11,0,10969,239,0.555,0.0081,0,39.6,0,3.23,0,0,63.4,0.95,1,0,none,0
J3671,A227,C63,2025-03-29 04:21:00,2025-03-29 06:25:00,repair,night,0,1,0,0.5,4.0,11,3,852,0.16,2,0.0,0,10946,145,0.157,0.0141,0,55.0,0,2.29,0,0,61.8,0.68,0,0,none,0
J3672,A276,C133,2025-05-12 16:48:00,2025-05-12 18:17:00,emergency,day,0,1,0,5.1,18.2,132,25,23,0.302,0,0.0,0,132009,109,-0.348,0.0222,0,89.2,1,0.34,0,0,65.0,0.38,0,0,none,0
J3673,A184,C70,2025-06-28 00:33:00,2025-06-28 01:44:00,emergency,night,0,1,0,2.6,2.8,22,26,86,0.227,0,0.0,0,22113,4,0.254,0.0362,0,56.8,2,0.43,0,0,50.4,0.62,0,1,minor,0
J3674,A100,C13,2025-07-08 18:30:00,2025-07-08 20:33:00,repair,day,0,0,1,2.7,32.4,11,8,29,0.207,0,0.0,0,10624,155,-0.098,0.0068,0,74.2,1,3.23,0,0,63.5,0.48,0,0,none,0
J3675,A271,C32,2025-08-08 02:27:00,2025-08-08 03:37:00,repair,night,0,1,1,9.5,10.3,11,17,144,0.148,0,0.0,0,10908,57,0.497,0.0311,0,25.3,0,0.96,0,0,64.7,1.18,0,0,none,0
J3676,A128,C156,2025-09-07 18:47:00,2025-09-07 21:32:00,emergency,day,0,1,1,12.6,11.6,11,6,151,0.228,0,0.0,0,11409,43,0.022,0.0356,0,20.3,0,0.5,0,0,50.3,0.19,0,0,none,0
J3677,A271,C136,2025-04-02 11:33:00,2025-04-02 12:24:00,maintenance,day,1,1,0,12.0,14.5,33,4,74,0.149,1,0.0,0,33036,6,-0.176,0.0165,1,45.0,0,1.17,0,0,66.3,0.01,0,0,none,0
J3678,A138,C33,2025-05-03 03:55:00,2025-05-03 04:30:00,maintenance,night,1,1,1,2.6,3.9,11,14,353,0.064,0,0.0,0,11192,98,0.129,0.0268,0,73.6,0,2.6,0,0,62.9,0.5,0,0,none,0
J3679,A299,C140,2025-03-08 10:33:00,2025-03-08 11:28:00,maintenance,day,1,0,1,6.9,22.4,33,12,119,0.194,1,0.0,0,32982,144,0.133,0.0285,0,43.2,0,0.45,0,0,58.4,0.28,0,0,none,0
J3680,A119,C195,2025-01-30 17:48:00,2025-01-30 18:50:00,repair,day,0,1,0,2.6,11.4,22,12,45,0.16,1,0.0,0,21790,129,-0.452,0.0072,0,29.3,0,3.12,0,0,63.5,0.41,0,0,none,0
J3681,A285,C35,2025-08-04 19:08:00,2025-08-04 19:51:00,maintenance,day,1,1,0,8.6,24.4,11,11,281,0.106,0,0.0,0,11150,94,-0.325,0.0208,0,42.8,0,1.28,0,0,56.1,0.76,0,0,none,0
J3682,A165,C174,2025-07-09 08:30:00,2025-07-09 09:53:00,repair,day,0,1,1,6.7,12.3,132,12,198,0.183,0,0.0,0,132043,17,-0.938,0.0331,0,40.5,1,1.57,0,0,51.2,1.06,0,0,none,0
J3683,A159,C126,2025-08-18 21:34:00,2025-08-18 23:19:00,inspection,night,1,1,0,6.1,21.7,11,3,24,0.081,0,0.0,0,10853,6,0.446,0.0248,0,56.9,1,1.05,0,0,54.9,0.49,0,0,none,0
J3684,A175,C77,2025-01-18 18:32:00,2025-01-18 21:31:00,maintenance,day,1,1,1,9.2,6.3,33,2,112,0.191,0,0.0,0,32704,18,0.141,0.0406,1,69.2,0,3.48,0,0,69.2,2.06,0,0,none,0
J3685,A218,C22,2025-07-22 04:06:00,2025-07-22 06:53:00,maintenance,night,1,1,1,1.6,23.4,11,32,14,0.12,0,1.11,0,11477,158,0.255,0.0019,1,33.5,1,0.76,0,0,61.0,0.02,0,0,none,0
J3686,A125,C54,2025-07-02 04:31:00,2025-07-02 05:25:00,inspection,night,1,1,1,5.1,11.3,11,8,18,0.418,0,0.0,0,10967,166,0.031,0.0547,0,40.1,1,0.82,0,0,58.5,0.33,0,0,none,0
J3687,A110,C84,2025-06-11 03:21:00,2025-06-11 04:40:00,maintenance,night,1,1,1,4.5,23.9,11,5,449,0.159,0,0.0,0,10692,167,-0.783,0.0209,1,29.2,0,3.68,0,1,57.1,1.27,0,0,none,1
J3688,A192,C183,2025-09-01 15:57:00,2025-09-01 18:14:00,emergency,day,0,1,1,10.0,16.6,132,2,159,0.311,1,0.0,0,131609,90,-0.656,0.0124,0,68.5,2,1.57,0,0,61.9,0.74,1,0,none,0
J3689,A180,C119,2025-06-09 17:28:00,2025-06-09 19:31:00,maintenance,day,1,1,1,5.7,15.1,11,5,56,0.104,0,0.0,0,11131,47,-0.269,0.0236,0,24.7,0,0.59,0,0,47.7,0.52,0,0,none,0
J3690,A289,C39,2025-03-28 19:02:00,2025-03-28 20:20:00,maintenance,day,1,1,1,3.8,19.5,33,3,25,0.165,0,0.79,0,32972,161,-0.766,0.0056,0,21.5,0,0.2,0,0,64.1,0.47,0,0,none,0
J3691,A124,C204,2025-06-28 09:51:00,2025-06-28 10:44:00,maintenance,day,1,1,1,4.1,10.3,22,54,110,0.401,0,0.0,0,22017,23,0.274,0.0046,1,56.4,0,1.15,0,0,63.6,1.66,0,0,none,0
